SEQ='N '     NUCCHG= 7                                                  /LS/

   PARENT TERM INDEXING                 BWNP=  11835491.1   NPRNTI= 4   NPRNTF= 4
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P2             (3)1( 4.0)        0.0 
     2          2S2 2P2             (1)2( 2.0)    17957.0 
     3          2S2 2P2             (1)0( 0.0)    32477.5 
     4          2S1 2P3             (5)0( 2.0)    39696.0 

   LS RESOLVED TERM INDEXING            BWNR=  11943486.1   NTRM= 406
   -------------------------
   INDX  INDP   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
   360     4    2S1 2P3 5D1         (6)2(14.5)   143255.0*
   361     4    2S1 2P3 5G1         (6)4(26.5)   143268.2*
   362     4    2S1 2P3 5G1         (4)4(17.5)   143268.2*
   363     4    2S1 2P3 5F1         (6)3(20.5)   143301.1*
   364     4    2S1 2P3 5F1         (4)3(13.5)   143301.5*
   365     4    2S1 2P3 5D1         (4)2( 9.5)   143302.4*
   366     4    2S1 2P3 6S1         (4)0( 1.5)   143375.6*
   367     4    2S1 2P3 6P1         (6)1( 8.5)   143557.4*
   368     4    2S1 2P3 6P1         (4)1( 5.5)   144150.3*
   369     4    2S1 2P3 7S1         (6)0( 2.5)   144461.3*
   370     4    2S1 2P3 6D1         (6)2(14.5)   144614.2*
   371     4    2S1 2P3 6G1         (6)4(26.5)   144623.5*
   372     4    2S1 2P3 6G1         (4)4(17.5)   144623.5*
   373     4    2S1 2P3 6H1         (6)5(32.5)   144632.8*
   374     4    2S1 2P3 6H1         (4)5(21.5)   144632.8*
   375     4    2S1 2P3 6F1         (6)3(20.5)   144642.5*
   376     4    2S1 2P3 6F1         (4)3(13.5)   144642.7*
   377     4    2S1 2P3 6D1         (4)2( 9.5)   144643.3*
   378     4    2S1 2P3 7S1         (4)0( 1.5)   144686.0*
   379     4    2S1 2P3 7P1         (6)1( 8.5)   144793.5*
   380     4    2S1 2P3 7P1         (4)1( 5.5)   145146.6*
   381     4    2S1 2P3 8S1         (6)0( 2.5)   145338.2*
   382     4    2S1 2P3 7D1         (6)2(14.5)   145432.9*
   383     4    2S1 2P3 7G1         (6)4(26.5)   145439.4*
   384     4    2S1 2P3 7G1         (4)4(17.5)   145439.4*
   385     4    2S1 2P3 7H1         (6)5(32.5)   145445.2*
   386     4    2S1 2P3 7H1         (4)5(21.5)   145445.2*
   387     4    2S1 2P3 7I1         (6)6(38.5)   145447.8*
   388     4    2S1 2P3 7I1         (4)6(25.5)   145447.8*
   389     4    2S1 2P3 7F1         (6)3(20.5)   145451.3*
   390     4    2S1 2P3 7F1         (4)3(13.5)   145451.5*
   391     4    2S1 2P3 7D1         (4)2( 9.5)   145451.8*
   392     4    2S1 2P3 8S1         (4)0( 1.5)   145478.8*
   393     4    2S1 2P3 8P1         (6)1( 8.5)   145547.4*
   394     4    2S1 2P3 8P1         (4)1( 5.5)   145774.6*
   395     4    2S1 2P3 8D1         (6)2(14.5)   145963.7*
   396     4    2S1 2P3 8G1         (6)4(26.5)   145968.3*
   397     4    2S1 2P3 8G1         (4)4(17.5)   145968.3*
   398     4    2S1 2P3 8H1         (6)5(32.5)   145972.2*
   399     4    2S1 2P3 8H1         (4)5(21.5)   145972.2*
   400     4    2S1 2P3 8I1         (6)6(38.5)   145973.9*
   401     4    2S1 2P3 8I1         (4)6(25.5)   145973.9*
   402     4    2S1 2P3 8J1         (6)7(44.5)   145974.8*
   403     4    2S1 2P3 8J1         (4)7(29.5)   145974.8*
   404     4    2S1 2P3 8F1         (6)3(20.5)   145976.2*
   405     4    2S1 2P3 8F1         (4)3(13.5)   145976.4*
   406     4    2S1 2P3 8D1         (4)2( 9.5)   145976.6*

   N-SHELL INDEXING                                     NREP= 42
   ----------------
   IREP    N
   -----   -
     1     1
     2     2
     3     3
     4     4
     5     5
     6     6
     7     7
     8     8
     9     9
    10    10
    11    11
    12    12
    13    13
    14    14
    15    15
    16    16
    17    18
    18    20
    19    22
    20    25
    21    29
    22    35
    23    39
    24    45
    25    49
    26    55
    27    61
    28    70
    29    81
    30   100
    31   115
    32   140
    33   162
    34   200
    35   235
    36   300
    37   353
    38   450
    39   535
    40   700
    41   811
    42   999



 --------------------------------
 PRTI= 1  TRMPRT= (3P)  SPNPRT= 3

   INDX TE=  1.00E+01  2.00E+01  5.00E+01  1.00E+02  2.00E+02  5.00E+02  1.00E+03  2.00E+03  5.00E+03  1.00E+04
   ---- ---  2.00E+04  5.00E+04  1.00E+05  2.00E+05  5.00E+05  1.00E+06  2.00E+06  5.00E+06  1.00E+07
     1       3.18E-12  2.25E-12  1.42E-12  1.01E-12  7.13E-13  4.53E-13  3.23E-13  2.32E-13  1.53E-13  1.15E-13
             8.94E-14  6.87E-14  5.77E-14  4.68E-14  3.05E-14  1.88E-14  1.01E-14  3.75E-15  1.60E-15
     2       2.32E-12  1.64E-12  1.04E-12  7.36E-13  5.22E-13  3.32E-13  2.37E-13  1.70E-13  1.13E-13  8.65E-14
             6.96E-14  5.75E-14  5.18E-14  4.51E-14  3.17E-14  2.03E-14  1.13E-14  4.26E-15  1.83E-15
     3       1.05E-12  7.45E-13  4.71E-13  3.34E-13  2.36E-13  1.50E-13  1.07E-13  7.76E-14  5.20E-14  4.01E-14
             3.29E-14  2.85E-14  2.68E-14  2.43E-14  1.78E-14  1.17E-14  6.56E-15  2.51E-15  1.09E-15
     4       6.16E-15  4.36E-15  2.78E-15  1.98E-15  1.43E-15  9.62E-16  7.49E-16  6.31E-16  6.04E-16  6.72E-16
             7.93E-16  9.70E-16  1.07E-15  1.12E-15  1.10E-15  9.88E-16  7.96E-16  4.89E-16  2.91E-16
     5       2.38E-15  1.68E-15  1.07E-15  7.65E-16  5.53E-16  3.72E-16  2.91E-16  2.47E-16  2.41E-16  2.76E-16
             3.38E-16  4.35E-16  4.96E-16  5.35E-16  5.35E-16  4.86E-16  3.94E-16  2.43E-16  1.45E-16
     6       1.03E-14  7.30E-15  4.61E-15  3.25E-15  2.29E-15  1.44E-15  1.01E-15  7.14E-16  4.77E-16  3.91E-16
             3.61E-16  3.57E-16  3.45E-16  3.05E-16  2.13E-16  1.37E-16  7.64E-17  2.95E-17  1.28E-17
     7       1.83E-17  1.29E-17  8.19E-18  5.82E-18  4.15E-18  2.69E-18  1.99E-18  1.54E-18  1.28E-18  1.47E-18
             2.55E-18  9.02E-18  2.51E-17  5.88E-17  1.22E-16  1.54E-16  1.51E-16  1.05E-16  6.46E-17
     8       9.53E-14  6.73E-14  4.25E-14  3.00E-14  2.12E-14  1.33E-14  9.35E-15  6.62E-15  4.44E-15  3.67E-15
             3.43E-15  3.46E-15  3.37E-15  3.00E-15  2.11E-15  1.36E-15  7.60E-16  2.94E-16  1.28E-16
     9       5.41E-14  3.83E-14  2.42E-14  1.71E-14  1.20E-14  7.57E-15  5.32E-15  3.77E-15  2.54E-15  2.11E-15
             1.99E-15  2.03E-15  1.99E-15  1.78E-15  1.26E-15  8.10E-16  4.54E-16  1.76E-16  7.66E-17
    10       2.09E-14  1.47E-14  9.32E-15  6.59E-15  4.66E-15  2.94E-15  2.09E-15  1.51E-15  1.07E-15  9.66E-16
             1.01E-15  1.18E-15  1.25E-15  1.18E-15  8.71E-16  5.73E-16  3.25E-16  1.27E-16  5.55E-17
    11       9.78E-15  6.92E-15  4.37E-15  3.09E-15  2.19E-15  1.39E-15  9.89E-16  7.19E-16  5.23E-16  4.87E-16
             5.33E-16  6.53E-16  7.11E-16  6.83E-16  5.09E-16  3.37E-16  1.92E-16  7.50E-17  3.29E-17
    13       5.50E-17  3.97E-17  2.68E-17  2.11E-17  1.84E-17  1.98E-17  2.71E-17  4.38E-17  8.82E-17  1.40E-16
             2.00E-16  2.70E-16  3.03E-16  3.19E-16  3.11E-16  2.79E-16  2.25E-16  1.38E-16  8.21E-17
    14       2.99E-15  2.11E-15  1.34E-15  9.48E-16  6.73E-16  4.32E-16  3.13E-16  2.36E-16  1.91E-16  2.05E-16
             2.64E-16  3.84E-16  4.55E-16  4.61E-16  3.58E-16  2.41E-16  1.39E-16  5.48E-17  2.41E-17
    15       2.33E-17  1.68E-17  1.14E-17  8.94E-18  7.78E-18  8.45E-18  1.16E-17  1.91E-17  3.95E-17  6.42E-17
             9.37E-17  1.30E-16  1.48E-16  1.57E-16  1.54E-16  1.39E-16  1.12E-16  6.91E-17  4.10E-17
    16       6.79E-14  4.80E-14  3.03E-14  2.13E-14  1.50E-14  9.25E-15  6.32E-15  4.19E-15  2.26E-15  1.31E-15
             6.94E-16  2.64E-16  1.16E-16  4.82E-17  1.41E-17  5.37E-18  2.00E-18  5.28E-19  1.90E-19
    17       1.35E-13  9.53E-14  6.01E-14  4.23E-14  2.97E-14  1.84E-14  1.25E-14  8.32E-15  4.49E-15  2.60E-15
             1.38E-15  5.26E-16  2.32E-16  9.61E-17  2.81E-17  1.07E-17  3.99E-18  1.05E-18  3.79E-19
    18       3.11E-13  2.20E-13  1.39E-13  9.76E-14  6.85E-14  4.24E-14  2.89E-14  1.92E-14  1.04E-14  6.00E-15
             3.20E-15  1.22E-15  5.37E-16  2.23E-16  6.52E-17  2.48E-17  9.26E-18  2.45E-18  8.81E-19
    19       1.51E-13  1.07E-13  6.74E-14  4.75E-14  3.33E-14  2.06E-14  1.41E-14  9.36E-15  5.06E-15  2.94E-15
             1.57E-15  5.99E-16  2.64E-16  1.10E-16  3.22E-17  1.23E-17  4.58E-18  1.21E-18  4.36E-19
    20       2.09E-13  1.48E-13  9.32E-14  6.57E-14  4.61E-14  2.85E-14  1.95E-14  1.30E-14  7.04E-15  4.09E-15
             2.19E-15  8.39E-16  3.71E-16  1.54E-16  4.53E-17  1.73E-17  6.45E-18  1.71E-18  6.14E-19
    21       1.01E-13  7.13E-14  4.50E-14  3.17E-14  2.22E-14  1.38E-14  9.43E-15  6.28E-15  3.42E-15  1.99E-15
             1.07E-15  4.10E-16  1.82E-16  7.58E-17  2.23E-17  8.51E-18  3.18E-18  8.40E-19  3.03E-19
    22       5.17E-15  3.65E-15  2.30E-15  1.62E-15  1.13E-15  6.88E-16  4.61E-16  3.01E-16  1.69E-16  1.19E-16
             1.01E-16  1.01E-16  1.02E-16  9.34E-17  6.72E-17  4.38E-17  2.47E-17  9.62E-18  4.20E-18
    23       4.89E-14  3.46E-14  2.18E-14  1.53E-14  1.07E-14  6.52E-15  4.38E-15  2.86E-15  1.61E-15  1.14E-15
             9.79E-16  9.95E-16  1.01E-15  9.29E-16  6.70E-16  4.37E-16  2.47E-16  9.60E-17  4.20E-17
    24       2.83E-14  2.00E-14  1.26E-14  8.84E-15  6.17E-15  3.77E-15  2.54E-15  1.66E-15  9.40E-16  6.69E-16
             5.77E-16  5.91E-16  6.02E-16  5.55E-16  4.01E-16  2.62E-16  1.48E-16  5.76E-17  2.52E-17
    25       1.31E-14  9.25E-15  5.83E-15  4.11E-15  2.88E-15  1.78E-15  1.21E-15  8.14E-16  4.89E-16  3.80E-16
             3.67E-16  4.25E-16  4.56E-16  4.34E-16  3.20E-16  2.11E-16  1.20E-16  4.68E-17  2.05E-17
    26       6.61E-15  4.67E-15  2.95E-15  2.08E-15  1.46E-15  9.02E-16  6.19E-16  4.19E-16  2.57E-16  2.06E-16
             2.06E-16  2.46E-16  2.68E-16  2.57E-16  1.91E-16  1.26E-16  7.16E-17  2.80E-17  1.23E-17
    27       3.24E-15  2.29E-15  1.45E-15  1.02E-15  7.18E-16  4.48E-16  3.10E-16  2.14E-16  1.37E-16  1.16E-16
             1.23E-16  1.56E-16  1.74E-16  1.69E-16  1.27E-16  8.41E-17  4.79E-17  1.88E-17  8.24E-18
    28       8.82E-17  6.13E-17  3.68E-17  2.39E-17  1.43E-17  6.02E-18  4.34E-18  9.92E-18  3.11E-17  5.61E-17
             8.38E-17  1.14E-16  1.28E-16  1.34E-16  1.30E-16  1.17E-16  9.39E-17  5.78E-17  3.43E-17
    29       3.89E-17  2.71E-17  1.63E-17  1.06E-17  6.33E-18  2.66E-18  1.95E-18  4.56E-18  1.46E-17  2.68E-17
             4.06E-17  5.60E-17  6.32E-17  6.64E-17  6.48E-17  5.82E-17  4.69E-17  2.89E-17  1.71E-17
    30       4.14E-14  2.93E-14  1.85E-14  1.30E-14  9.13E-15  5.65E-15  3.86E-15  2.56E-15  1.38E-15  8.01E-16
             4.27E-16  1.62E-16  7.15E-17  2.97E-17  8.67E-18  3.30E-18  1.23E-18  3.25E-19  1.17E-19
    31       8.23E-14  5.81E-14  3.67E-14  2.58E-14  1.81E-14  1.12E-14  7.67E-15  5.09E-15  2.75E-15  1.59E-15
             8.49E-16  3.24E-16  1.43E-16  5.91E-17  1.73E-17  6.59E-18  2.45E-18  6.48E-19  2.33E-19
    32       1.91E-13  1.35E-13  8.53E-14  6.01E-14  4.22E-14  2.61E-14  1.78E-14  1.18E-14  6.41E-15  3.71E-15
             1.98E-15  7.54E-16  3.32E-16  1.38E-16  4.03E-17  1.54E-17  5.72E-18  1.51E-18  5.44E-19
    33       9.30E-14  6.57E-14  4.15E-14  2.92E-14  2.05E-14  1.27E-14  8.69E-15  5.78E-15  3.13E-15  1.82E-15
             9.73E-16  3.72E-16  1.64E-16  6.81E-17  1.99E-17  7.60E-18  2.83E-18  7.48E-19  2.70E-19
    34       6.92E-14  4.88E-14  3.07E-14  2.15E-14  1.50E-14  9.02E-15  5.93E-15  3.70E-15  1.76E-15  8.99E-16
             4.17E-16  1.33E-16  5.18E-17  1.94E-17  5.12E-18  1.84E-18  6.54E-19  1.66E-19  5.89E-20
    35       3.46E-14  2.44E-14  1.54E-14  1.08E-14  7.48E-15  4.51E-15  2.97E-15  1.85E-15  8.80E-16  4.50E-16
             2.08E-16  6.63E-17  2.59E-17  9.72E-18  2.56E-18  9.18E-19  3.27E-19  8.31E-20  2.94E-20
    36       1.24E-13  8.74E-14  5.50E-14  3.85E-14  2.68E-14  1.61E-14  1.06E-14  6.62E-15  3.15E-15  1.61E-15
             7.47E-16  2.38E-16  9.30E-17  3.49E-17  9.18E-18  3.29E-18  1.17E-18  2.98E-19  1.06E-19
    37       6.19E-14  4.37E-14  2.75E-14  1.93E-14  1.34E-14  8.07E-15  5.31E-15  3.31E-15  1.58E-15  8.05E-16
             3.74E-16  1.19E-16  4.65E-17  1.74E-17  4.59E-18  1.65E-18  5.86E-19  1.49E-19  5.28E-20
    38       1.31E-13  9.25E-14  5.83E-14  4.11E-14  2.89E-14  1.79E-14  1.22E-14  8.15E-15  4.42E-15  2.57E-15
             1.38E-15  5.27E-16  2.33E-16  9.67E-17  2.83E-17  1.08E-17  4.03E-18  1.06E-18  3.83E-19
    39       9.46E-14  6.67E-14  4.20E-14  2.94E-14  2.05E-14  1.23E-14  8.12E-15  5.07E-15  2.42E-15  1.24E-15
             5.74E-16  1.83E-16  7.15E-17  2.68E-17  7.06E-18  2.53E-18  9.03E-19  2.30E-19  8.13E-20
    40       4.73E-14  3.34E-14  2.10E-14  1.47E-14  1.02E-14  6.17E-15  4.06E-15  2.53E-15  1.21E-15  6.18E-16
             2.87E-16  9.14E-17  3.58E-17  1.34E-17  3.53E-18  1.27E-18  4.51E-19  1.15E-19  4.06E-20
    41       6.31E-14  4.46E-14  2.81E-14  1.98E-14  1.39E-14  8.64E-15  5.92E-15  3.95E-15  2.15E-15  1.26E-15
             6.74E-16  2.59E-16  1.15E-16  4.77E-17  1.40E-17  5.33E-18  1.99E-18  5.26E-19  1.89E-19
    42       3.34E-15  2.35E-15  1.48E-15  1.04E-15  7.19E-16  4.33E-16  2.85E-16  1.79E-16  9.29E-17  5.95E-17
             4.62E-17  4.45E-17  4.49E-17  4.15E-17  3.01E-17  1.97E-17  1.12E-17  4.35E-18  1.90E-18
    43       3.20E-14  2.26E-14  1.42E-14  9.94E-15  6.90E-15  4.16E-15  2.74E-15  1.73E-15  9.00E-16  5.80E-16
             4.54E-16  4.41E-16  4.47E-16  4.14E-16  3.01E-16  1.97E-16  1.11E-16  4.34E-17  1.90E-17
    44       1.86E-14  1.32E-14  8.27E-15  5.80E-15  4.03E-15  2.43E-15  1.60E-15  1.01E-15  5.28E-16  3.42E-16
             2.69E-16  2.63E-16  2.67E-16  2.48E-16  1.80E-16  1.18E-16  6.68E-17  2.60E-17  1.14E-17
    46       9.79E-15  6.91E-15  4.35E-15  3.06E-15  2.14E-15  1.30E-15  8.74E-16  5.68E-16  3.13E-16  2.17E-16
             1.87E-16  2.01E-16  2.12E-16  2.00E-16  1.48E-16  9.71E-17  5.51E-17  2.15E-17  9.43E-18
    47       5.17E-15  3.65E-15  2.30E-15  1.62E-15  1.13E-15  6.93E-16  4.67E-16  3.06E-16  1.72E-16  1.22E-16
             1.08E-16  1.18E-16  1.26E-16  1.19E-16  8.82E-17  5.81E-17  3.30E-17  1.29E-17  5.65E-18
    48       2.86E-15  2.02E-15  1.27E-15  8.97E-16  6.29E-16  3.88E-16  2.63E-16  1.75E-16  1.01E-16  7.35E-17
             6.75E-17  7.69E-17  8.28E-17  7.90E-17  5.86E-17  3.87E-17  2.20E-17  8.60E-18  3.77E-18
    49       2.01E-16  1.40E-16  8.59E-17  5.74E-17  3.63E-17  1.71E-17  8.51E-18  6.26E-18  1.51E-17  2.84E-17
             4.31E-17  5.89E-17  6.58E-17  6.85E-17  6.62E-17  5.94E-17  4.79E-17  2.95E-17  1.75E-17
    50       9.10E-17  6.36E-17  3.89E-17  2.60E-17  1.65E-17  7.77E-18  3.87E-18  2.91E-18  7.28E-18  1.38E-17
             2.12E-17  2.92E-17  3.27E-17  3.41E-17  3.30E-17  2.97E-17  2.40E-17  1.47E-17  8.74E-18
    51       2.48E-14  1.75E-14  1.10E-14  7.78E-15  5.46E-15  3.38E-15  2.31E-15  1.53E-15  8.27E-16  4.79E-16
             2.55E-16  9.69E-17  4.27E-17  1.77E-17  5.16E-18  1.96E-18  7.31E-19  1.93E-19  6.95E-20
    52       1.15E-13  8.12E-14  5.12E-14  3.61E-14  2.53E-14  1.57E-14  1.07E-14  7.11E-15  3.84E-15  2.23E-15
             1.18E-15  4.51E-16  1.99E-16  8.24E-17  2.40E-17  9.15E-18  3.41E-18  8.99E-19  3.24E-19
    53       4.93E-14  3.48E-14  2.19E-14  1.55E-14  1.09E-14  6.72E-15  4.59E-15  3.05E-15  1.65E-15  9.54E-16
             5.08E-16  1.93E-16  8.52E-17  3.53E-17  1.03E-17  3.92E-18  1.46E-18  3.85E-19  1.39E-19
    54       3.59E-14  2.53E-14  1.58E-14  1.10E-14  7.57E-15  4.40E-15  2.76E-15  1.60E-15  6.74E-16  3.12E-16
             1.32E-16  3.83E-17  1.43E-17  5.20E-18  1.34E-18  4.76E-19  1.69E-19  4.28E-20  1.52E-20
    55       1.80E-14  1.27E-14  7.92E-15  5.52E-15  3.78E-15  2.20E-15  1.38E-15  8.01E-16  3.37E-16  1.56E-16
             6.60E-17  1.91E-17  7.14E-18  2.60E-18  6.70E-19  2.38E-19  8.45E-20  2.14E-20  7.58E-21
    56       4.62E-14  3.25E-14  2.04E-14  1.42E-14  9.73E-15  5.66E-15  3.54E-15  2.06E-15  8.67E-16  4.01E-16
             1.70E-16  4.92E-17  1.84E-17  6.68E-18  1.72E-18  6.13E-19  2.17E-19  5.51E-20  1.95E-20
    57       2.31E-14  1.63E-14  1.02E-14  7.09E-15  4.86E-15  2.83E-15  1.77E-15  1.03E-15  4.33E-16  2.01E-16
             8.49E-17  2.46E-17  9.18E-18  3.34E-18  8.61E-19  3.06E-19  1.09E-19  2.75E-20  9.74E-21
    58       5.64E-14  3.98E-14  2.49E-14  1.73E-14  1.19E-14  6.92E-15  4.33E-15  2.52E-15  1.06E-15  4.90E-16
             2.07E-16  6.02E-17  2.24E-17  8.17E-18  2.10E-18  7.49E-19  2.66E-19  6.73E-20  2.38E-20
    59       2.82E-14  1.99E-14  1.25E-14  8.67E-15  5.95E-15  3.46E-15  2.17E-15  1.26E-15  5.30E-16  2.45E-16
             1.04E-16  3.01E-17  1.12E-17  4.08E-18  1.05E-18  3.74E-19  1.33E-19  3.37E-20  1.19E-20
    60       5.60E-14  3.96E-14  2.50E-14  1.76E-14  1.24E-14  7.65E-15  5.24E-15  3.48E-15  1.89E-15  1.10E-15
             5.85E-16  2.23E-16  9.84E-17  4.08E-17  1.19E-17  4.54E-18  1.69E-18  4.46E-19  1.61E-19
    61       6.08E-14  4.29E-14  2.70E-14  1.89E-14  1.32E-14  7.93E-15  5.21E-15  3.25E-15  1.55E-15  7.89E-16
             3.66E-16  1.16E-16  4.54E-17  1.70E-17  4.48E-18  1.61E-18  5.72E-19  1.46E-19  5.15E-20
    62       3.04E-14  2.14E-14  1.35E-14  9.46E-15  6.58E-15  3.97E-15  2.61E-15  1.63E-15  7.73E-16  3.95E-16
             1.83E-16  5.81E-17  2.27E-17  8.51E-18  2.24E-18  8.03E-19  2.86E-19  7.28E-20  2.58E-20
    63       1.09E-13  7.68E-14  4.83E-14  3.39E-14  2.36E-14  1.42E-14  9.35E-15  5.83E-15  2.77E-15  1.42E-15
             6.56E-16  2.09E-16  8.15E-17  3.06E-17  8.04E-18  2.89E-18  1.03E-18  2.61E-19  9.25E-20
    64       5.44E-14  3.84E-14  2.42E-14  1.69E-14  1.18E-14  7.11E-15  4.67E-15  2.91E-15  1.39E-15  7.08E-16
             3.28E-16  1.04E-16  4.08E-17  1.53E-17  4.02E-18  1.44E-18  5.14E-19  1.31E-19  4.63E-20
    65       7.93E-14  5.60E-14  3.53E-14  2.49E-14  1.75E-14  1.08E-14  7.42E-15  4.94E-15  2.68E-15  1.56E-15
             8.31E-16  3.18E-16  1.40E-16  5.82E-17  1.70E-17  6.47E-18  2.41E-18  6.36E-19  2.29E-19
    66       8.35E-14  5.89E-14  3.71E-14  2.60E-14  1.81E-14  1.09E-14  7.18E-15  4.48E-15  2.13E-15  1.09E-15
             5.06E-16  1.61E-16  6.29E-17  2.36E-17  6.21E-18  2.23E-18  7.94E-19  2.02E-19  7.15E-20
    67       4.18E-14  2.95E-14  1.85E-14  1.30E-14  9.04E-15  5.45E-15  3.59E-15  2.24E-15  1.07E-15  5.45E-16
             2.53E-16  8.05E-17  3.15E-17  1.18E-17  3.11E-18  1.11E-18  3.97E-19  1.01E-19  3.57E-20
    68       3.84E-14  2.71E-14  1.71E-14  1.21E-14  8.47E-15  5.26E-15  3.61E-15  2.41E-15  1.31E-15  7.64E-16
             4.09E-16  1.57E-16  6.92E-17  2.88E-17  8.42E-18  3.21E-18  1.19E-18  3.16E-19  1.14E-19
    69       2.28E-15  1.61E-15  1.01E-15  7.06E-16  4.88E-16  2.90E-16  1.88E-16  1.16E-16  5.77E-17  3.52E-17
             2.58E-17  2.39E-17  2.40E-17  2.22E-17  1.61E-17  1.06E-17  5.99E-18  2.34E-18  1.02E-18
    70       2.20E-14  1.55E-14  9.76E-15  6.82E-15  4.72E-15  2.81E-15  1.83E-15  1.13E-15  5.64E-16  3.45E-16
             2.55E-16  2.38E-16  2.39E-16  2.22E-16  1.61E-16  1.06E-16  5.99E-17  2.33E-17  1.02E-17
    71       1.29E-14  9.11E-15  5.72E-15  4.00E-15  2.77E-15  1.65E-15  1.07E-15  6.66E-16  3.33E-16  2.04E-16
             1.52E-16  1.42E-16  1.43E-16  1.33E-16  9.66E-17  6.34E-17  3.59E-17  1.40E-17  6.13E-18
    72       7.39E-15  5.21E-15  3.28E-15  2.30E-15  1.60E-15  9.69E-16  6.42E-16  4.08E-16  2.14E-16  1.39E-16
             1.11E-16  1.12E-16  1.16E-16  1.09E-16  7.97E-17  5.24E-17  2.98E-17  1.16E-17  5.09E-18
    73       4.01E-15  2.83E-15  1.78E-15  1.25E-15  8.71E-16  5.29E-16  3.53E-16  2.26E-16  1.20E-16  7.93E-17
             6.45E-17  6.62E-17  6.91E-17  6.50E-17  4.77E-17  3.14E-17  1.78E-17  6.97E-18  3.05E-18
    74       2.33E-15  1.65E-15  1.04E-15  7.30E-16  5.10E-16  3.12E-16  2.09E-16  1.36E-16  7.35E-17  4.95E-17
             4.13E-17  4.34E-17  4.57E-17  4.31E-17  3.17E-17  2.09E-17  1.19E-17  4.64E-18  2.03E-18
    75       2.34E-16  1.64E-16  1.00E-16  6.75E-17  4.32E-17  2.08E-17  1.04E-17  5.77E-18  9.41E-18  1.70E-17
             2.55E-17  3.45E-17  3.83E-17  3.97E-17  3.84E-17  3.44E-17  2.77E-17  1.70E-17  1.01E-17
    76       1.08E-16  7.55E-17  4.63E-17  3.11E-17  1.99E-17  9.64E-18  4.81E-18  2.70E-18  4.57E-18  8.37E-18
             1.26E-17  1.71E-17  1.91E-17  1.98E-17  1.92E-17  1.72E-17  1.39E-17  8.51E-18  5.04E-18
    77       1.57E-14  1.11E-14  6.99E-15  4.92E-15  3.45E-15  2.14E-15  1.46E-15  9.68E-16  5.22E-16  3.01E-16
             1.60E-16  6.08E-17  2.67E-17  1.11E-17  3.23E-18  1.23E-18  4.59E-19  1.21E-19  4.36E-20
    78       7.28E-14  5.14E-14  3.25E-14  2.29E-14  1.60E-14  9.93E-15  6.78E-15  4.50E-15  2.43E-15  1.40E-15
             7.46E-16  2.83E-16  1.25E-16  5.16E-17  1.51E-17  5.74E-18  2.14E-18  5.65E-19  2.03E-19
    79       3.12E-14  2.20E-14  1.39E-14  9.79E-15  6.87E-15  4.25E-15  2.90E-15  1.93E-15  1.04E-15  6.01E-16
             3.19E-16  1.21E-16  5.34E-17  2.21E-17  6.46E-18  2.46E-18  9.16E-19  2.42E-19  8.71E-20
    80       4.09E-14  2.88E-14  1.81E-14  1.26E-14  8.62E-15  5.01E-15  3.14E-15  1.82E-15  7.68E-16  3.55E-16
             1.50E-16  4.35E-17  1.62E-17  5.91E-18  1.52E-18  5.42E-19  1.92E-19  4.87E-20  1.72E-20
    81       2.05E-14  1.44E-14  9.03E-15  6.28E-15  4.31E-15  2.51E-15  1.57E-15  9.12E-16  3.84E-16  1.78E-16
             7.51E-17  2.18E-17  8.12E-18  2.95E-18  7.61E-19  2.71E-19  9.60E-20  2.43E-20  8.61E-21
    82       5.26E-14  3.71E-14  2.32E-14  1.62E-14  1.11E-14  6.45E-15  4.04E-15  2.35E-15  9.88E-16  4.57E-16
             1.93E-16  5.60E-17  2.09E-17  7.60E-18  1.96E-18  6.96E-19  2.47E-19  6.26E-20  2.21E-20
    83       2.63E-14  1.85E-14  1.16E-14  8.08E-15  5.54E-15  3.22E-15  2.02E-15  1.17E-15  4.94E-16  2.28E-16
             9.66E-17  2.80E-17  1.04E-17  3.80E-18  9.79E-19  3.48E-19  1.23E-19  3.13E-20  1.11E-20
    84       6.43E-14  4.53E-14  2.84E-14  1.97E-14  1.35E-14  7.88E-15  4.94E-15  2.87E-15  1.21E-15  5.58E-16
             2.36E-16  6.84E-17  2.55E-17  9.29E-18  2.39E-18  8.51E-19  3.02E-19  7.65E-20  2.71E-20
    85       3.21E-14  2.26E-14  1.42E-14  9.87E-15  6.77E-15  3.94E-15  2.47E-15  1.43E-15  6.04E-16  2.79E-16
             1.18E-16  3.42E-17  1.28E-17  4.64E-18  1.20E-18  4.26E-19  1.51E-19  3.83E-20  1.35E-20
    86       1.86E-14  1.31E-14  8.14E-15  5.61E-15  3.78E-15  2.10E-15  1.24E-15  6.70E-16  2.53E-16  1.08E-16
             4.32E-17  1.19E-17  4.33E-18  1.55E-18  3.97E-19  1.41E-19  4.99E-20  1.26E-20  4.47E-21
    87       9.31E-15  6.54E-15  4.07E-15  2.81E-15  1.89E-15  1.05E-15  6.21E-16  3.35E-16  1.26E-16  5.42E-17
             2.16E-17  5.93E-18  2.16E-18  7.77E-19  1.99E-19  7.04E-20  2.49E-20  6.32E-21  2.23E-21
