SEQ='C '     NUCCHG= 6                                                  /LS/

   PARENT TERM INDEXING                 BWNP=   8197449.3   NPRNTI= 2   NPRNTF= 2
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P1             (2)1( 2.5)        0.0 
     2          2S1 2P2             (4)1( 5.5)    41056.5 

   LS RESOLVED TERM INDEXING            BWNR=   8280378.5   NTRM= 354
   -------------------------
   INDX  INDP   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
   314       3.79E-15  2.67E-15  1.67E-15  1.17E-15  8.02E-16  4.74E-16  3.10E-16  2.01E-16  1.21E-16  9.61E-17
             8.70E-17  8.05E-17  7.12E-17  5.67E-17  3.44E-17  2.02E-17  1.05E-17  3.76E-18  1.58E-18
   315       6.99E-16  4.93E-16  3.09E-16  2.15E-16  1.48E-16  8.83E-17  5.81E-17  3.79E-17  2.33E-17  1.87E-17
             1.71E-17  1.60E-17  1.42E-17  1.13E-17  6.86E-18  4.03E-18  2.09E-18  7.51E-19  3.16E-19
   316       2.59E-15  1.83E-15  1.15E-15  8.04E-16  5.59E-16  3.39E-16  2.28E-16  1.54E-16  1.01E-16  8.51E-17
             8.11E-17  7.80E-17  6.99E-17  5.60E-17  3.41E-17  2.01E-17  1.04E-17  3.75E-18  1.58E-18
   317       1.45E-15  1.02E-15  6.42E-16  4.50E-16  3.14E-16  1.91E-16  1.30E-16  8.82E-17  5.85E-17  5.00E-17
             4.81E-17  4.65E-17  4.18E-17  3.35E-17  2.05E-17  1.20E-17  6.25E-18  2.25E-18  9.45E-19
   318       7.23E-16  5.10E-16  3.21E-16  2.26E-16  1.58E-16  9.69E-17  6.63E-17  4.57E-17  3.10E-17  2.70E-17
             2.63E-17  2.56E-17  2.31E-17  1.86E-17  1.13E-17  6.68E-18  3.47E-18  1.25E-18  5.25E-19
   319       3.47E-14  2.45E-14  1.55E-14  1.09E-14  7.63E-15  4.71E-15  3.20E-15  2.11E-15  1.13E-15  6.54E-16
             3.48E-16  1.32E-16  5.85E-17  2.43E-17  7.13E-18  2.72E-18  1.01E-18  2.66E-19  9.56E-20
   320       1.47E-14  1.04E-14  6.56E-15  4.62E-15  3.24E-15  2.00E-15  1.36E-15  9.00E-16  4.84E-16  2.79E-16
             1.49E-16  5.66E-17  2.50E-17  1.04E-17  3.05E-18  1.16E-18  4.33E-19  1.14E-19  4.09E-20
   321       8.84E-15  6.24E-15  3.94E-15  2.77E-15  1.94E-15  1.20E-15  8.17E-16  5.40E-16  2.90E-16  1.68E-16
             8.91E-17  3.40E-17  1.50E-17  6.24E-18  1.83E-18  6.98E-19  2.60E-19  6.83E-20  2.45E-20
   322       2.41E-14  1.70E-14  1.07E-14  7.55E-15  5.30E-15  3.28E-15  2.23E-15  1.48E-15  7.98E-16  4.61E-16
             2.46E-16  9.39E-17  4.15E-17  1.73E-17  5.07E-18  1.93E-18  7.19E-19  1.89E-19  6.80E-20
   323       2.77E-14  1.95E-14  1.22E-14  8.50E-15  5.83E-15  3.39E-15  2.12E-15  1.23E-15  5.16E-16  2.38E-16
             1.01E-16  2.92E-17  1.09E-17  3.95E-18  1.02E-18  3.62E-19  1.28E-19  3.26E-20  1.15E-20
   324       1.66E-14  1.17E-14  7.32E-15  5.10E-15  3.50E-15  2.03E-15  1.27E-15  7.37E-16  3.10E-16  1.43E-16
             6.04E-17  1.75E-17  6.52E-18  2.37E-18  6.11E-19  2.17E-19  7.71E-20  1.95E-20  6.91E-21
   325       3.56E-14  2.51E-14  1.57E-14  1.09E-14  7.49E-15  4.35E-15  2.72E-15  1.58E-15  6.64E-16  3.06E-16
             1.29E-16  3.75E-17  1.40E-17  5.08E-18  1.31E-18  4.66E-19  1.65E-19  4.19E-20  1.48E-20
   326       2.13E-14  1.50E-14  9.42E-15  6.55E-15  4.50E-15  2.61E-15  1.63E-15  9.48E-16  3.98E-16  1.84E-16
             7.77E-17  2.25E-17  8.38E-18  3.05E-18  7.86E-19  2.79E-19  9.91E-20  2.51E-20  8.89E-21
   327       4.35E-14  3.06E-14  1.92E-14  1.34E-14  9.16E-15  5.32E-15  3.33E-15  1.93E-15  8.11E-16  3.74E-16
             1.58E-16  4.58E-17  1.71E-17  6.21E-18  1.60E-18  5.69E-19  2.02E-19  5.12E-20  1.81E-20
   328       2.61E-14  1.84E-14  1.15E-14  8.01E-15  5.49E-15  3.19E-15  2.00E-15  1.16E-15  4.87E-16  2.25E-16
             9.49E-17  2.75E-17  1.02E-17  3.73E-18  9.60E-19  3.42E-19  1.21E-19  3.07E-20  1.09E-20
   329       2.32E-14  1.64E-14  1.03E-14  7.22E-15  5.01E-15  3.02E-15  1.98E-15  1.23E-15  5.79E-16  2.94E-16
             1.36E-16  4.30E-17  1.68E-17  6.28E-18  1.65E-18  5.93E-19  2.11E-19  5.37E-20  1.90E-20
   330       1.39E-14  9.82E-15  6.18E-15  4.33E-15  3.01E-15  1.81E-15  1.19E-15  7.36E-16  3.47E-16  1.76E-16
             8.14E-17  2.58E-17  1.01E-17  3.77E-18  9.92E-19  3.56E-19  1.27E-19  3.22E-20  1.14E-20
   331       2.48E-14  1.74E-14  1.09E-14  7.48E-15  5.04E-15  2.80E-15  1.66E-15  8.92E-16  3.36E-16  1.44E-16
             5.74E-17  1.58E-17  5.75E-18  2.06E-18  5.27E-19  1.87E-19  6.63E-20  1.68E-20  5.93E-21
   332       1.49E-14  1.05E-14  6.51E-15  4.49E-15  3.02E-15  1.68E-15  9.93E-16  5.35E-16  2.02E-16  8.65E-17
             3.44E-17  9.46E-18  3.45E-18  1.24E-18  3.16E-19  1.12E-19  3.98E-20  1.01E-20  3.56E-21
   333       3.03E-14  2.13E-14  1.33E-14  9.14E-15  6.16E-15  3.42E-15  2.02E-15  1.09E-15  4.11E-16  1.76E-16
             7.01E-17  1.93E-17  7.02E-18  2.52E-18  6.45E-19  2.29E-19  8.10E-20  2.05E-20  7.25E-21
   334       1.82E-14  1.28E-14  7.96E-15  5.49E-15  3.69E-15  2.05E-15  1.21E-15  6.54E-16  2.47E-16  1.06E-16
             4.21E-17  1.16E-17  4.21E-18  1.51E-18  3.87E-19  1.37E-19  4.86E-20  1.23E-20  4.35E-21
   335       3.58E-14  2.52E-14  1.57E-14  1.08E-14  7.28E-15  4.04E-15  2.39E-15  1.29E-15  4.86E-16  2.08E-16
             8.29E-17  2.28E-17  8.30E-18  2.98E-18  7.62E-19  2.70E-19  9.57E-20  2.42E-20  8.57E-21
   336       2.15E-14  1.51E-14  9.41E-15  6.48E-15  4.37E-15  2.42E-15  1.43E-15  7.73E-16  2.92E-16  1.25E-16
             4.97E-17  1.37E-17  4.98E-18  1.79E-18  4.57E-19  1.62E-19  5.74E-20  1.45E-20  5.14E-21
   337       2.00E-14  1.41E-14  8.92E-15  6.29E-15  4.41E-15  2.73E-15  1.86E-15  1.24E-15  6.67E-16  3.86E-16
             2.06E-16  7.86E-17  3.48E-17  1.45E-17  4.25E-18  1.62E-18  6.03E-19  1.59E-19  5.70E-20
   338       4.16E-14  2.93E-14  1.85E-14  1.29E-14  8.99E-15  5.41E-15  3.54E-15  2.20E-15  1.04E-15  5.28E-16
             2.44E-16  7.73E-17  3.01E-17  1.13E-17  2.97E-18  1.07E-18  3.80E-19  9.65E-20  3.42E-20
   339       1.50E-14  1.05E-14  6.50E-15  4.42E-15  2.91E-15  1.53E-15  8.53E-16  4.29E-16  1.48E-16  5.99E-17
             2.29E-17  6.11E-18  2.20E-18  7.86E-19  2.00E-19  7.09E-20  2.51E-20  6.35E-21  2.24E-21
   340       9.01E-15  6.32E-15  3.90E-15  2.65E-15  1.74E-15  9.18E-16  5.12E-16  2.57E-16  8.86E-17  3.59E-17
             1.38E-17  3.67E-18  1.32E-18  4.72E-19  1.20E-19  4.25E-20  1.50E-20  3.81E-21  1.35E-21
   341       1.77E-14  1.24E-14  7.68E-15  5.22E-15  3.44E-15  1.81E-15  1.01E-15  5.07E-16  1.75E-16  7.07E-17
             2.71E-17  7.22E-18  2.60E-18  9.29E-19  2.36E-19  8.37E-20  2.96E-20  7.50E-21  2.65E-21
   342       1.06E-14  7.46E-15  4.61E-15  3.13E-15  2.06E-15  1.08E-15  6.05E-16  3.04E-16  1.05E-16  4.24E-17
             1.63E-17  4.33E-18  1.56E-18  5.57E-19  1.42E-19  5.02E-20  1.78E-20  4.50E-21  1.59E-21
   343       2.05E-14  1.44E-14  8.86E-15  6.03E-15  3.97E-15  2.09E-15  1.16E-15  5.85E-16  2.01E-16  8.16E-17
             3.13E-17  8.34E-18  3.00E-18  1.07E-18  2.73E-19  9.66E-20  3.42E-20  8.66E-21  3.06E-21
   344       1.23E-14  8.61E-15  5.32E-15  3.62E-15  2.38E-15  1.25E-15  6.98E-16  3.51E-16  1.21E-16  4.90E-17
             1.88E-17  5.00E-18  1.80E-18  6.43E-19  1.64E-19  5.80E-20  2.05E-20  5.19E-21  1.84E-21
   345       2.49E-14  1.76E-14  1.11E-14  7.76E-15  5.39E-15  3.24E-15  2.13E-15  1.32E-15  6.24E-16  3.17E-16
             1.46E-16  4.63E-17  1.81E-17  6.77E-18  1.78E-18  6.39E-19  2.28E-19  5.79E-20  2.05E-20
   346       4.66E-15  3.25E-15  1.99E-15  1.33E-15  8.50E-16  4.22E-16  2.21E-16  1.05E-16  3.35E-17  1.31E-17
             4.88E-18  1.28E-18  4.58E-19  1.63E-19  4.14E-20  1.46E-20  5.18E-21  1.31E-21  4.64E-22
   347       2.79E-15  1.95E-15  1.19E-15  7.97E-16  5.10E-16  2.53E-16  1.33E-16  6.27E-17  2.01E-17  7.84E-18
             2.93E-18  7.68E-19  2.75E-19  9.77E-20  2.48E-20  8.79E-21  3.11E-21  7.87E-22  2.78E-22
   348       5.37E-15  3.75E-15  2.29E-15  1.53E-15  9.81E-16  4.86E-16  2.56E-16  1.21E-16  3.87E-17  1.51E-17
             5.63E-18  1.48E-18  5.28E-19  1.88E-19  4.77E-20  1.69E-20  5.98E-21  1.51E-21  5.35E-22
   349       3.22E-15  2.25E-15  1.37E-15  9.20E-16  5.89E-16  2.92E-16  1.53E-16  7.24E-17  2.32E-17  9.05E-18
             3.38E-18  8.86E-19  3.17E-19  1.13E-19  2.86E-20  1.01E-20  3.59E-21  9.08E-22  3.21E-22
   350       6.09E-15  4.25E-15  2.60E-15  1.74E-15  1.11E-15  5.51E-16  2.90E-16  1.37E-16  4.38E-17  1.71E-17
             6.39E-18  1.67E-18  5.99E-19  2.13E-19  5.41E-20  1.91E-20  6.77E-21  1.71E-21  6.06E-22
   351       3.65E-15  2.55E-15  1.56E-15  1.04E-15  6.67E-16  3.31E-16  1.74E-16  8.20E-17  2.63E-17  1.03E-17
             3.83E-18  1.00E-18  3.59E-19  1.28E-19  3.25E-20  1.15E-20  4.06E-21  1.03E-21  3.64E-22
   352       3.19E-14  2.25E-14  1.42E-14  9.93E-15  6.91E-15  4.16E-15  2.73E-15  1.70E-15  8.03E-16  4.08E-16
             1.89E-16  5.98E-17  2.33E-17  8.74E-18  2.30E-18  8.25E-19  2.94E-19  7.47E-20  2.65E-20
   353       1.91E-14  1.35E-14  8.50E-15  5.96E-15  4.14E-15  2.49E-15  1.64E-15  1.02E-15  4.81E-16  2.45E-16
             1.13E-16  3.59E-17  1.40E-17  5.24E-18  1.38E-18  4.95E-19  1.76E-19  4.48E-20  1.59E-20
   354       1.38E-14  9.73E-15  6.14E-15  4.33E-15  3.04E-15  1.89E-15  1.29E-15  8.61E-16  4.67E-16  2.71E-16
             1.45E-16  5.56E-17  2.46E-17  1.03E-17  3.02E-18  1.15E-18  4.28E-19  1.13E-19  4.05E-20


 -----------------------------------------
 PRTF= 2  TRMPRT= (4P)  SPNPRT= 4  NSYS= 2
                                                                                              -----------------
                                                                                              SYS= 1  SPNSYS= 3
   IREP
   ----
     2       2.55E-12  1.81E-12  1.14E-12  8.09E-13  5.73E-13  3.65E-13  2.61E-13  1.89E-13  1.27E-13  9.86E-14
             8.16E-14  7.07E-14  6.57E-14  5.83E-14  4.23E-14  2.88E-14  1.74E-14  7.86E-15  3.96E-15
     3       4.46E-13  3.15E-13  1.99E-13  1.40E-13  9.88E-14  6.17E-14  4.28E-14  2.93E-14  1.74E-14  1.17E-14
             8.24E-15  5.76E-15  4.64E-15  3.65E-15  2.38E-15  1.55E-15  9.26E-16  4.19E-16  2.12E-16
     4       4.13E-13  2.91E-13  1.84E-13  1.29E-13  9.05E-14  5.56E-14  3.77E-14  2.48E-14  1.34E-14  8.07E-15
             4.87E-15  2.73E-15  1.92E-15  1.39E-15  8.50E-16  5.36E-16  3.13E-16  1.38E-16  6.86E-17
     5       3.72E-13  2.62E-13  1.65E-13  1.16E-13  8.06E-14  4.89E-14  3.25E-14  2.07E-14  1.06E-14  5.97E-15
             3.31E-15  1.61E-15  1.03E-15  6.98E-16  4.05E-16  2.50E-16  1.43E-16  6.21E-17  3.06E-17
     6       3.31E-13  2.33E-13  1.47E-13  1.03E-13  7.10E-14  4.24E-14  2.77E-14  1.72E-14  8.34E-15  4.52E-15
             2.37E-15  1.06E-15  6.32E-16  4.05E-16  2.25E-16  1.37E-16  7.76E-17  3.33E-17  1.63E-17
     7       2.95E-13  2.08E-13  1.30E-13  9.10E-14  6.26E-14  3.68E-14  2.36E-14  1.43E-14  6.66E-15  3.49E-15
             1.76E-15  7.39E-16  4.20E-16  2.58E-16  1.39E-16  8.29E-17  4.65E-17  1.98E-17  9.64E-18
     8       2.66E-13  1.87E-13  1.17E-13  8.12E-14  5.55E-14  3.21E-14  2.02E-14  1.19E-14  5.39E-15  2.75E-15
             1.35E-15  5.41E-16  2.96E-16  1.76E-16  9.25E-17  5.48E-17  3.06E-17  1.29E-17  6.27E-18
     9       2.41E-13  1.69E-13  1.06E-13  7.30E-14  4.95E-14  2.82E-14  1.74E-14  1.01E-14  4.42E-15  2.20E-15
             1.06E-15  4.09E-16  2.17E-16  1.26E-16  6.45E-17  3.79E-17  2.11E-17  8.85E-18  4.29E-18
    10       2.20E-13  1.54E-13  9.59E-14  6.60E-14  4.44E-14  2.49E-14  1.51E-14  8.59E-15  3.66E-15  1.79E-15
             8.45E-16  3.18E-16  1.65E-16  9.33E-17  4.69E-17  2.72E-17  1.50E-17  6.23E-18  3.00E-18
    11       2.02E-13  1.42E-13  8.77E-14  6.01E-14  4.01E-14  2.21E-14  1.32E-14  7.37E-15  3.07E-15  1.48E-15
             6.87E-16  2.53E-16  1.28E-16  7.15E-17  3.53E-17  2.04E-17  1.13E-17  4.70E-18  2.27E-18
    12       1.86E-13  1.31E-13  8.07E-14  5.50E-14  3.64E-14  1.97E-14  1.16E-14  6.38E-15  2.60E-15  1.24E-15
             5.67E-16  2.04E-16  1.02E-16  5.61E-17  2.75E-17  1.58E-17  8.63E-18  3.57E-18  1.71E-18
    13       1.73E-13  1.21E-13  7.45E-14  5.05E-14  3.32E-14  1.77E-14  1.03E-14  5.56E-15  2.23E-15  1.05E-15
             4.73E-16  1.68E-16  8.25E-17  4.44E-17  2.12E-17  1.20E-17  6.51E-18  2.70E-18  1.30E-18
    14       1.61E-13  1.13E-13  6.91E-14  4.66E-14  3.04E-14  1.60E-14  9.12E-15  4.87E-15  1.92E-15  8.92E-16
             4.00E-16  1.40E-16  6.78E-17  3.60E-17  1.70E-17  9.61E-18  5.23E-18  2.16E-18  1.04E-18
    15       1.51E-13  1.05E-13  6.43E-14  4.31E-14  2.78E-14  1.44E-14  8.14E-15  4.29E-15  1.67E-15  7.67E-16
             3.41E-16  1.18E-16  5.68E-17  2.99E-17  1.40E-17  7.90E-18  4.27E-18  1.75E-18  8.39E-19
    16       1.42E-13  9.90E-14  6.02E-14  4.01E-14  2.57E-14  1.31E-14  7.30E-15  3.80E-15  1.46E-15  6.64E-16
             2.93E-16  1.00E-16  4.79E-17  2.51E-17  1.16E-17  6.51E-18  3.51E-18  1.44E-18  6.86E-19
    17       1.27E-13  8.80E-14  5.30E-14  3.49E-14  2.20E-14  1.09E-14  5.94E-15  3.03E-15  1.13E-15  5.08E-16
             2.21E-16  7.45E-17  3.50E-17  1.80E-17  8.23E-18  4.57E-18  2.45E-18  9.95E-19  4.64E-19
    18       1.14E-13  7.91E-14  4.72E-14  3.07E-14  1.90E-14  9.21E-15  4.92E-15  2.46E-15  9.02E-16  4.00E-16
             1.72E-16  5.71E-17  2.65E-17  1.34E-17  6.06E-18  3.34E-18  1.78E-18  7.19E-19  3.32E-19
    19       1.04E-13  7.17E-14  4.23E-14  2.72E-14  1.66E-14  7.84E-15  4.12E-15  2.03E-15  7.31E-16  3.21E-16
             1.37E-16  4.48E-17  2.05E-17  1.03E-17  4.59E-18  2.51E-18  1.34E-18  5.40E-19  2.56E-19
    20       9.14E-14  6.25E-14  3.63E-14  2.30E-14  1.37E-14  6.27E-15  3.22E-15  1.55E-15  5.48E-16  2.37E-16
             1.00E-16  3.23E-17  1.46E-17  7.21E-18  3.16E-18  1.72E-18  9.09E-19  3.66E-19  1.73E-19
    21       7.82E-14  5.30E-14  3.02E-14  1.86E-14  1.08E-14  4.79E-15  2.39E-15  1.13E-15  3.89E-16  1.66E-16
             6.93E-17  2.20E-17  9.80E-18  4.77E-18  2.06E-18  1.11E-18  5.82E-19  2.33E-19  1.09E-19
    22       6.38E-14  4.26E-14  2.35E-14  1.41E-14  7.91E-15  3.33E-15  1.62E-15  7.44E-16  2.50E-16  1.05E-16
             4.32E-17  1.35E-17  5.90E-18  2.82E-18  1.19E-18  6.35E-19  3.32E-19  1.32E-19  6.11E-20
    23       5.65E-14  3.74E-14  2.02E-14  1.19E-14  6.53E-15  2.68E-15  1.28E-15  5.82E-16  1.92E-16  8.02E-17
             3.28E-17  1.01E-17  4.41E-18  2.09E-18  8.72E-19  4.62E-19  2.40E-19  9.48E-20  4.38E-20
    24       4.80E-14  3.12E-14  1.64E-14  9.37E-15  5.02E-15  2.00E-15  9.35E-16  4.17E-16  1.36E-16  5.60E-17
             2.27E-17  6.94E-18  2.99E-18  1.40E-18  5.76E-19  3.03E-19  1.57E-19  6.14E-20  2.81E-20
    25       4.34E-14  2.79E-14  1.44E-14  8.10E-15  4.27E-15  1.67E-15  7.72E-16  3.41E-16  1.10E-16  4.51E-17
             1.82E-17  5.53E-18  2.37E-18  1.10E-18  4.50E-19  2.36E-19  1.22E-19  4.74E-20  2.16E-20
    26       3.77E-14  2.39E-14  1.20E-14  6.60E-15  3.41E-15  1.30E-15  5.93E-16  2.59E-16  8.23E-17  3.36E-17
             1.35E-17  4.06E-18  1.73E-18  7.98E-19  3.23E-19  1.68E-19  8.63E-20  3.33E-20  1.51E-20
    27       3.31E-14  2.07E-14  1.01E-14  5.46E-15  2.77E-15  1.04E-15  4.66E-16  2.02E-16  6.34E-17  2.57E-17
             1.03E-17  3.08E-18  1.30E-18  5.97E-19  2.39E-19  1.24E-19  6.34E-20  2.43E-20  1.09E-20
    28       2.77E-14  1.69E-14  7.99E-15  4.21E-15  2.09E-15  7.60E-16  3.37E-16  1.44E-16  4.47E-17  1.80E-17
             7.14E-18  2.13E-18  8.93E-19  4.06E-19  1.61E-19  8.29E-20  4.21E-20  1.59E-20  7.09E-21
    29       2.27E-14  1.35E-14  6.15E-15  3.16E-15  1.53E-15  5.43E-16  2.37E-16  1.00E-16  3.07E-17  1.23E-17
             4.85E-18  1.43E-18  5.97E-19  2.69E-19  1.06E-19  5.41E-20  2.75E-20  1.06E-20  4.86E-21
    30       1.67E-14  9.56E-15  4.14E-15  2.05E-15  9.61E-16  3.30E-16  1.41E-16  5.88E-17  1.78E-17  7.05E-18
             2.76E-18  8.08E-19  3.34E-19  1.49E-19  5.74E-20  2.92E-20  1.47E-20  5.62E-21  2.54E-21
    31       1.34E-14  7.50E-15  3.14E-15  1.52E-15  6.99E-16  2.36E-16  9.98E-17  4.11E-17  1.23E-17  4.86E-18
             1.89E-18  5.51E-19  2.26E-19  1.00E-19  3.84E-20  1.94E-20  9.73E-21  3.68E-21  1.65E-21
    32       9.73E-15  5.23E-15  2.09E-15  9.84E-16  4.42E-16  1.45E-16  6.07E-17  2.47E-17  7.33E-18  2.87E-18
             1.11E-18  3.21E-19  1.31E-19  5.75E-20  2.17E-20  1.09E-20  5.43E-21  2.02E-21  8.94E-22
    33       7.56E-15  3.96E-15  1.53E-15  7.07E-16  3.13E-16  1.01E-16  4.18E-17  1.69E-17  4.97E-18  1.94E-18
             7.48E-19  2.15E-19  8.73E-20  3.80E-20  1.43E-20  7.11E-21  3.52E-21  1.30E-21  5.66E-22
    34       5.14E-15  2.59E-15  9.63E-16  4.32E-16  1.87E-16  5.93E-17  2.42E-17  9.69E-18  2.82E-18  1.09E-18
             4.20E-19  1.20E-19  4.84E-20  2.09E-20  7.75E-21  3.84E-21  1.90E-21  7.16E-22  3.22E-22
    35       3.76E-15  1.85E-15  6.67E-16  2.94E-16  1.26E-16  3.92E-17  1.59E-17  6.32E-18  1.83E-18  7.05E-19
             2.70E-19  7.67E-20  3.08E-20  1.32E-20  4.86E-21  2.39E-21  1.18E-21  4.40E-22  1.96E-22
    36       2.29E-15  1.08E-15  3.76E-16  1.62E-16  6.79E-17  2.08E-17  8.32E-18  3.28E-18  9.41E-19  3.61E-19
             1.38E-19  3.89E-20  1.55E-20  6.61E-21  2.40E-21  1.17E-21  5.73E-22  2.09E-22  9.15E-23
    37       1.62E-15  7.50E-16  2.54E-16  1.08E-16  4.48E-17  1.36E-17  5.39E-18  2.12E-18  6.03E-19  2.31E-19
             8.77E-20  2.47E-20  9.81E-21  4.16E-21  1.50E-21  7.27E-22  3.53E-22  1.27E-22  5.50E-23
    38       9.49E-16  4.26E-16  1.40E-16  5.84E-17  2.39E-17  7.13E-18  2.81E-18  1.09E-18  3.10E-19  1.18E-19
             4.46E-20  1.25E-20  4.94E-21  2.08E-21  7.40E-22  3.58E-22  1.74E-22  6.42E-23  2.84E-23
    39       6.38E-16  2.81E-16  9.07E-17  3.74E-17  1.52E-17  4.48E-18  1.76E-18  6.82E-19  1.92E-19  7.29E-20
             2.75E-20  7.68E-21  3.03E-21  1.27E-21  4.48E-22  2.15E-22  1.04E-22  3.80E-23  1.66E-23
    40       3.36E-16  1.45E-16  4.55E-17  1.85E-17  7.41E-18  2.17E-18  8.43E-19  3.25E-19  9.09E-20  3.44E-20
             1.29E-20  3.59E-21  1.41E-21  5.87E-22  2.05E-22  9.79E-23  4.69E-23  1.67E-23  7.19E-24
    41       2.34E-16  9.94E-17  3.09E-17  1.25E-17  4.98E-18  1.45E-18  5.61E-19  2.16E-19  6.02E-20  2.27E-20
             8.53E-21  2.36E-21  9.25E-22  3.84E-22  1.34E-22  6.35E-23  3.02E-23  1.06E-23  4.53E-24
    42       1.37E-16  5.75E-17  1.77E-17  7.09E-18  2.81E-18  8.10E-19  3.13E-19  1.20E-19  3.33E-20  1.26E-20
             4.71E-21  1.30E-21  5.08E-22  2.10E-22  7.26E-23  3.44E-23  1.65E-23  5.97E-24  2.62E-24

                                                                                              -----------------
                                                                                              SYS= 2  SPNSYS= 5
   IREP
   ----
     2       3.95E-12  2.80E-12  1.77E-12  1.25E-12  8.86E-13  5.62E-13  4.00E-13  2.86E-13  1.86E-13  1.38E-13
             1.04E-13  7.34E-14  5.59E-14  4.02E-14  2.22E-14  1.23E-14  6.05E-15  2.05E-15  8.36E-16
     3       1.01E-12  7.12E-13  4.50E-13  3.17E-13  2.24E-13  1.40E-13  9.80E-14  6.79E-14  4.14E-14  2.86E-14
             2.02E-14  1.35E-14  1.01E-14  7.46E-15  4.54E-15  2.85E-15  1.66E-15  7.36E-16  3.68E-16
     4       7.48E-13  5.28E-13  3.33E-13  2.34E-13  1.64E-13  1.01E-13  6.85E-14  4.51E-14  2.46E-14  1.50E-14
             9.11E-15  5.08E-15  3.52E-15  2.49E-15  1.48E-15  9.23E-16  5.33E-16  2.33E-16  1.16E-16
     5       6.46E-13  4.56E-13  2.87E-13  2.01E-13  1.40E-13  8.50E-14  5.65E-14  3.60E-14  1.84E-14  1.04E-14
             5.80E-15  2.83E-15  1.80E-15  1.20E-15  6.89E-16  4.22E-16  2.41E-16  1.04E-16  5.13E-17
     6       5.66E-13  3.99E-13  2.51E-13  1.75E-13  1.21E-13  7.25E-14  4.72E-14  2.93E-14  1.42E-14  7.72E-15
             4.06E-15  1.81E-15  1.08E-15  6.87E-16  3.80E-16  2.30E-16  1.30E-16  5.57E-17  2.73E-17
     7       5.01E-13  3.53E-13  2.21E-13  1.54E-13  1.06E-13  6.24E-14  3.99E-14  2.42E-14  1.13E-14  5.91E-15
             2.99E-15  1.25E-15  7.10E-16  4.35E-16  2.33E-16  1.39E-16  7.78E-17  3.30E-17  1.61E-17
     8       4.48E-13  3.16E-13  1.97E-13  1.37E-13  9.36E-14  5.42E-14  3.40E-14  2.01E-14  9.08E-15  4.63E-15
             2.27E-15  9.11E-16  4.97E-16  2.96E-16  1.55E-16  9.16E-17  5.12E-17  2.16E-17  1.05E-17
     9       4.05E-13  2.85E-13  1.78E-13  1.23E-13  8.32E-14  4.74E-14  2.92E-14  1.69E-14  7.42E-15  3.70E-15
             1.78E-15  6.87E-16  3.64E-16  2.11E-16  1.08E-16  6.33E-17  3.52E-17  1.48E-17  7.15E-18
    10       3.69E-13  2.59E-13  1.61E-13  1.11E-13  7.46E-14  4.18E-14  2.53E-14  1.44E-14  6.14E-15  3.00E-15
             1.42E-15  5.33E-16  2.76E-16  1.56E-16  7.84E-17  4.54E-17  2.50E-17  1.04E-17  5.01E-18
    11       3.38E-13  2.37E-13  1.47E-13  1.01E-13  6.72E-14  3.70E-14  2.21E-14  1.23E-14  5.14E-15  2.48E-15
             1.15E-15  4.23E-16  2.15E-16  1.20E-16  5.90E-17  3.41E-17  1.88E-17  7.84E-18  3.78E-18
    12       3.12E-13  2.19E-13  1.35E-13  9.20E-14  6.09E-14  3.30E-14  1.94E-14  1.07E-14  4.36E-15  2.07E-15
             9.48E-16  3.42E-16  1.71E-16  9.38E-17  4.59E-17  2.63E-17  1.44E-17  5.95E-18  2.86E-18
    13       2.89E-13  2.03E-13  1.25E-13  8.45E-14  5.55E-14  2.96E-14  1.72E-14  9.29E-15  3.72E-15  1.75E-15
             7.91E-16  2.81E-16  1.38E-16  7.42E-17  3.53E-17  2.00E-17  1.09E-17  4.50E-18  2.17E-18
    14       2.70E-13  1.89E-13  1.16E-13  7.79E-14  5.07E-14  2.67E-14  1.52E-14  8.14E-15  3.21E-15  1.49E-15
             6.68E-16  2.33E-16  1.13E-16  6.01E-17  2.83E-17  1.60E-17  8.72E-18  3.60E-18  1.73E-18
    15       2.52E-13  1.76E-13  1.07E-13  7.20E-14  4.65E-14  2.41E-14  1.36E-14  7.17E-15  2.79E-15  1.28E-15
             5.70E-16  1.97E-16  9.48E-17  5.00E-17  2.34E-17  1.32E-17  7.11E-18  2.92E-18  1.40E-18
    16       2.37E-13  1.65E-13  1.01E-13  6.70E-14  4.29E-14  2.19E-14  1.22E-14  6.35E-15  2.43E-15  1.11E-15
             4.89E-16  1.68E-16  7.99E-17  4.18E-17  1.94E-17  1.09E-17  5.85E-18  2.39E-18  1.14E-18
    17       2.12E-13  1.47E-13  8.84E-14  5.82E-14  3.67E-14  1.82E-14  9.91E-15  5.05E-15  1.89E-15  8.48E-16
             3.69E-16  1.24E-16  5.83E-17  3.00E-17  1.37E-17  7.62E-18  4.09E-18  1.66E-18  7.74E-19
    18       1.91E-13  1.32E-13  7.87E-14  5.12E-14  3.17E-14  1.54E-14  8.21E-15  4.11E-15  1.50E-15  6.67E-16
             2.87E-16  9.52E-17  4.41E-17  2.24E-17  1.01E-17  5.57E-18  2.97E-18  1.20E-18  5.53E-19
